t,mmsi,latitude,longitude,sog
2021-01-08 05:34:43,219027804,55.942433,11.866282,0
2021-01-08 05:34:43,257136000,57.61434,9.208025,15
2021-01-08 05:34:43,566948000,55.573087,4.606587,0.1
2021-01-08 05:34:44,265513270,57.05901,12.272392,0.1
2021-01-08 05:34:45,219001559,57.59223,9.975475,0
2021-01-08 05:34:45,219027804,55.942433,11.866282,0
2021-01-08 05:34:46,219001559,57.59223,9.975475,0
2021-01-08 05:34:46,257136000,57.614468,9.208327,14.9
2021-01-08 05:34:47,265513270,57.05901,12.272392,0
2021-01-08 05:34:47,566948000,55.573082,4.606583,0.2
2021-01-08 05:34:48,219001559,57.59223,9.975475,0
2021-01-08 05:34:48,566948000,55.57308,4.606588,0.2
2021-01-08 05:34:49,219027804,55.942433,11.866283,0
2021-01-08 05:34:49,257136000,57.614568,9.208653,14.8
2021-01-08 05:34:50,219001559,57.59223,9.975475,0
2021-01-08 05:34:50,566948000,55.573083,4.606582,0.2
2021-01-08 05:34:51,219001559,57.592228,9.975473,0.1
2021-01-08 05:34:51,219027804,55.942433,11.866283,0
2021-01-08 05:34:51,257136000,57.614635,9.20888,14.9
2021-01-08 05:34:51,265513270,57.05901,12.272392,0
2021-01-08 05:34:52,219001559,57.592227,9.97547,0.1
2021-01-08 05:34:53,257136000,57.614737,9.20922,15
2021-01-08 05:34:54,219001559,57.592225,9.97547,0.1
2021-01-08 05:34:54,566948000,55.573073,4.606573,0.3
2021-01-08 05:34:55,219001559,57.592227,9.97547,0.1
2021-01-08 05:34:55,219027804,55.94244,11.866287,0
2021-01-08 05:34:55,566948000,55.573073,4.606573,0.3
2021-01-08 05:34:56,219001559,57.592227,9.97547,0
2021-01-08 05:34:57,219001559,57.592225,9.975473,0
2021-01-08 05:34:57,219027804,55.94244,11.866287,0
2021-01-08 05:34:57,257136000,57.614848,9.209542,15
2021-01-08 05:34:59,219001559,57.592227,9.975472,0
2021-01-08 05:35:00,219001559,57.592227,9.975472,0.1
2021-01-08 05:35:00,219027804,55.94244,11.866288,0
2021-01-08 05:35:01,257136000,57.615012,9.209947,14.9
2021-01-08 05:35:02,219001559,57.592225,9.975473,0.1
2021-01-08 05:35:03,219001559,57.592227,9.975475,0.1
2021-01-08 05:35:03,219027804,55.94244,11.866288,0
2021-01-08 05:35:03,257136000,57.615083,9.210162,14.9
2021-01-08 05:35:03,566948000,55.57307,4.60656,0.3
2021-01-08 05:35:04,219001559,57.592225,9.975473,0.1
2021-01-08 05:35:04,257136000,57.615147,9.21039,14.9
2021-01-08 05:35:05,219001559,57.592223,9.975472,0.1
2021-01-08 05:35:05,219027804,55.94244,11.866288,0
2021-01-08 05:35:06,566948000,55.573073,4.606557,0.3
2021-01-08 05:35:07,219001559,57.592223,9.975473,0.1
2021-01-08 05:35:07,219027804,55.94244,11.866288,0
2021-01-08 05:35:07,257136000,57.615212,9.210625,15
2021-01-08 05:35:07,265513270,57.059002,12.272385,0.2
2021-01-08 05:35:08,219001559,57.592223,9.975472,0.1
2021-01-08 05:35:09,219001559,57.59222,9.975473,0
2021-01-08 05:35:09,219027804,55.94244,11.866288,0
2021-01-08 05:35:10,219001559,57.592222,9.975472,0
2021-01-08 05:35:11,219027804,55.94244,11.866288,0
2021-01-08 05:35:11,257136000,57.615357,9.21107,15
2021-01-08 05:35:11,265513270,57.059002,12.272383,0.2
2021-01-08 05:35:12,219001559,57.592218,9.975475,0
2021-01-08 05:35:13,257136000,57.615437,9.211272,15
2021-01-08 05:35:13,566948000,55.573068,4.606542,0.2
2021-01-08 05:35:14,219001559,57.592218,9.975475,0.1
2021-01-08 05:35:14,265513270,57.059,12.272385,0.1
2021-01-08 05:35:14,566948000,55.573068,4.606542,0.2
2021-01-08 05:35:15,219001559,57.592218,9.975477,0.1
2021-01-08 05:35:15,219027804,55.94244,11.866287,0
2021-01-08 05:35:15,257136000,57.61552,9.21147,14.9
2021-01-08 05:35:16,219001559,57.592218,9.975482,0.1
2021-01-08 05:35:17,219001559,57.592218,9.975482,0.1
2021-01-08 05:35:17,219027804,55.94244,11.866287,0
2021-01-08 05:35:17,257136000,57.615593,9.211683,14.9
2021-01-08 05:35:17,265513270,57.058998,12.272383,0
2021-01-08 05:35:18,219001559,57.592218,9.975482,0.1
2021-01-08 05:35:18,566948000,55.573065,4.606535,0.2
2021-01-08 05:35:19,219027804,55.94244,11.866287,0
2021-01-08 05:35:19,257136000,57.615655,9.211915,14.9
2021-01-08 05:35:20,219001559,57.592218,9.975482,0.1
2021-01-08 05:35:21,219027804,55.94244,11.866287,0
2021-01-08 05:35:21,265513270,57.058997,12.272385,0
2021-01-08 05:35:22,219001559,57.592218,9.975482,0.1
2021-01-08 05:35:23,219001559,57.592218,9.975482,0
2021-01-08 05:35:23,219027804,55.94244,11.866287,0
2021-01-08 05:35:23,257136000,57.615805,9.212357,15
2021-01-08 05:35:24,265513270,57.058997,12.272385,0
2021-01-08 05:35:25,219001559,57.592218,9.975478,0
2021-01-08 05:35:25,219027804,55.94244,11.866283,0
2021-01-08 05:35:26,219001559,57.592218,9.975473,0.1
2021-01-08 05:35:26,219027804,55.94244,11.866283,0
2021-01-08 05:35:26,265513270,57.058995,12.272385,0
2021-01-08 05:35:26,566948000,55.573065,4.606522,0.2
2021-01-08 05:35:27,219001559,57.592218,9.975472,0.1
2021-01-08 05:35:27,257136000,57.616002,9.212878,14.9
2021-01-08 05:35:28,219027804,55.94244,11.866283,0
2021-01-08 05:35:29,219001559,57.592218,9.975475,0.1
2021-01-08 05:35:30,219001559,57.59222,9.97548,0.1
2021-01-08 05:35:30,257136000,57.616113,9.213195,14.9
2021-01-08 05:35:31,219001559,57.592223,9.975478,0.1
2021-01-08 05:35:31,219027804,55.94244,11.866283,0
2021-01-08 05:35:31,265513270,57.058995,12.272385,0.2
2021-01-08 05:35:33,219001559,57.592222,9.97548,0.1
2021-01-08 05:35:33,219027804,55.94244,11.866283,0
2021-01-08 05:35:34,219001559,57.592223,9.975477,0.1
2021-01-08 05:35:34,257136000,57.616237,9.213498,14.8
2021-01-08 05:35:34,265513270,57.058995,12.272383,0.1
2021-01-08 05:35:35,219001559,57.592227,9.975477,0.1
2021-01-08 05:35:35,219027804,55.94244,11.866282,0
2021-01-08 05:35:35,257136000,57.616277,9.213603,14.9
2021-01-08 05:35:36,219001559,57.592225,9.975477,0.1
2021-01-08 05:35:36,566948000,55.573063,4.606508,0.1
2021-01-08 05:35:37,219027804,55.94244,11.866282,0
2021-01-08 05:35:37,257136000,57.616385,9.213923,14.9
2021-01-08 05:35:37,566948000,55.573063,4.606508,0.1
2021-01-08 05:35:38,219001559,57.592228,9.97548,0.1
2021-01-08 05:35:38,257136000,57.61642,9.214033,14.9
2021-01-08 05:35:39,219001559,57.59223,9.97548,0.1
2021-01-08 05:35:39,219027804,55.94244,11.866282,0
2021-01-08 05:35:40,219027804,55.94244,11.866282,0
2021-01-08 05:35:41,219001559,57.59223,9.975478,0.1
2021-01-08 05:35:41,257136000,57.616525,9.214365,15
2021-01-08 05:35:41,265513270,57.058995,12.272383,0.1
2021-01-08 05:35:42,219001559,57.59223,9.97548,0.1
2021-01-08 05:35:42,566948000,55.573062,4.606503,0.1
2021-01-08 05:35:43,219001559,57.59223,9.975478,0.1
2021-01-08 05:35:43,219027804,55.94244,11.866282,0
2021-01-08 05:35:43,257136000,57.61656,9.214473,15
2021-01-08 05:35:44,219001559,57.592232,9.975482,0.1
2021-01-08 05:35:44,265513270,57.058995,12.272385,0.1
2021-01-08 05:35:44,566948000,55.573062,4.6065,0.1
2021-01-08 05:35:45,219027804,55.94244,11.866282,0
2021-01-08 05:35:46,219001559,57.592235,9.975482,0.1
2021-01-08 05:35:47,219001559,57.592233,9.975478,0.1
2021-01-08 05:35:47,566948000,55.57306,4.606502,0.2
2021-01-08 05:35:48,219001559,57.592233,9.975478,0.1
2021-01-08 05:35:48,257136000,57.61676,9.21498,14.8
2021-01-08 05:35:49,219001559,57.592235,9.975482,0.1
2021-01-08 05:35:49,219027804,55.94244,11.866282,0
2021-01-08 05:35:49,257136000,57.616835,9.215188,14.8
2021-01-08 05:35:51,219001559,57.592235,9.975478,0.1
2021-01-08 05:35:51,219027804,55.942447,11.866282,0
2021-01-08 05:35:51,257136000,57.616867,9.215302,14.8
2021-01-08 05:35:51,265513270,57.058995,12.272385,0
2021-01-08 05:35:51,566948000,55.573058,4.60649,0.2
2021-01-08 05:35:53,257136000,57.616927,9.215538,14.9
2021-01-08 05:35:54,219001559,57.592245,9.975493,0
2021-01-08 05:35:54,265513270,57.058995,12.272387,0.2
2021-01-08 05:35:54,566948000,55.573058,4.606492,0.2
2021-01-08 05:35:55,219027804,55.94244,11.866283,0
2021-01-08 05:35:56,219001559,57.592248,9.975498,0
2021-01-08 05:35:57,219001559,57.592252,9.9755,0
2021-01-08 05:35:57,219027804,55.942447,11.866283,0
2021-01-08 05:35:57,257136000,57.61708,9.215977,15
2021-01-08 05:35:58,219027804,55.942447,11.866283,0
2021-01-08 05:35:58,257136000,57.61712,9.216078,15
2021-01-08 05:35:58,265513270,57.058995,12.272385,0.1
2021-01-08 05:35:58,566948000,55.573058,4.606483,0.2
2021-01-08 05:35:59,219001559,57.592253,9.9755,0
2021-01-08 05:35:59,257136000,57.617193,9.216285,15
2021-01-08 05:35:59,566948000,55.573053,4.60648,0.1
2021-01-08 05:36:00,219001559,57.592252,9.9755,0
2021-01-08 05:36:00,219027804,55.942447,11.866282,0
2021-01-08 05:36:00,566948000,55.573053,4.60648,0.1
2021-01-08 05:36:01,219001559,57.592253,9.9755,0.1
2021-01-08 05:36:01,257136000,57.617268,9.216495,14.9
2021-01-08 05:36:01,265513270,57.058995,12.272385,0
2021-01-08 05:36:02,219001559,57.592253,9.9755,0
2021-01-08 05:36:03,219027804,55.942447,11.866282,0
2021-01-08 05:36:03,257136000,57.617348,9.216702,14.8
2021-01-08 05:36:04,219001559,57.592253,9.9755,0
2021-01-08 05:36:04,265513270,57.058995,12.272385,0.1
2021-01-08 05:36:05,219001559,57.592258,9.9755,0.1
2021-01-08 05:36:05,219027804,55.942447,11.86628,0
2021-01-08 05:36:05,257136000,57.617387,9.216808,14.8
2021-01-08 05:36:07,219001559,57.592257,9.975497,0.1
2021-01-08 05:36:07,219027804,55.942447,11.86628,0
2021-01-08 05:36:07,257136000,57.617455,9.217025,14.8
2021-01-08 05:36:07,265513270,57.058995,12.272385,0
2021-01-08 05:36:08,566948000,55.573048,4.606475,0
2021-01-08 05:36:09,219001559,57.592255,9.975495,0
2021-01-08 05:36:09,219027804,55.942447,11.86628,0
2021-01-08 05:36:09,566948000,55.573052,4.606475,0
2021-01-08 05:36:10,219001559,57.592258,9.975498,0.1
2021-01-08 05:36:10,566948000,55.573052,4.606475,0
2021-01-08 05:36:11,219027804,55.942447,11.86628,0
2021-01-08 05:36:11,265513270,57.058995,12.272385,0.2
2021-01-08 05:36:12,219001559,57.592255,9.975495,0.1
2021-01-08 05:36:13,219001559,57.592257,9.975497,0.1
2021-01-08 05:36:13,219027804,55.942447,11.866278,0
2021-01-08 05:36:13,257136000,57.617723,9.217783,15
2021-01-08 05:36:14,219001559,57.592253,9.975493,0.1
2021-01-08 05:36:14,265513270,57.058995,12.272385,0.1
2021-01-08 05:36:15,219001559,57.592253,9.975493,0.1
2021-01-08 05:36:15,219027804,55.942447,11.866278,0
2021-01-08 05:36:15,257136000,57.617755,9.217895,14.9
2021-01-08 05:36:17,219001559,57.592253,9.975492,0.1
2021-01-08 05:36:17,219027804,55.942447,11.866278,0
2021-01-08 05:36:17,257136000,57.617822,9.218115,14.8
2021-01-08 05:36:17,265513270,57.058995,12.272385,0.1
2021-01-08 05:36:17,566948000,55.573048,4.606468,0.2
2021-01-08 05:36:18,219001559,57.592252,9.975492,0.1
2021-01-08 05:36:18,566948000,55.573048,4.606468,0.2
2021-01-08 05:36:19,219027804,55.942447,11.86628,0
2021-01-08 05:36:20,219001559,57.592253,9.97549,0.1
2021-01-08 05:36:20,566948000,55.573045,4.606473,0.2
2021-01-08 05:36:21,219027804,55.942447,11.86628,0
2021-01-08 05:36:21,265513270,57.058995,12.272385,0
2021-01-08 05:36:23,219001559,57.592252,9.975492,0.1
2021-01-08 05:36:23,219027804,55.942447,11.86628,0
2021-01-08 05:36:23,257136000,57.61809,9.218855,14.8
2021-01-08 05:36:24,265513270,57.058993,12.272385,0
2021-01-08 05:36:24,566948000,55.573042,4.606463,0.1
2021-01-08 05:36:25,219027804,55.942447,11.86628,0
2021-01-08 05:36:25,257136000,57.61812,9.21897,14.8
2021-01-08 05:36:26,219001559,57.592252,9.975493,0.1
2021-01-08 05:36:26,219027804,55.942447,11.866278,0
2021-01-08 05:36:26,265513270,57.058993,12.272385,0.1
2021-01-08 05:36:26,566948000,55.57304,4.60646,0
2021-01-08 05:36:27,219001559,57.592252,9.975493,0.1
2021-01-08 05:36:27,257136000,57.618232,9.219295,14.8
2021-01-08 05:36:28,219001559,57.592253,9.975492,0.1
2021-01-08 05:36:28,219027804,55.942447,11.866278,0
2021-01-08 05:36:28,257136000,57.618272,9.219403,14.8
2021-01-08 05:36:30,219001559,57.592252,9.975493,0.1
2021-01-08 05:36:31,219001559,57.592245,9.975493,0.1
2021-01-08 05:36:31,265513270,57.058993,12.272385,0.3
2021-01-08 05:36:32,219001559,57.592242,9.97549,0.1
2021-01-08 05:36:32,257136000,57.618375,9.219735,14.9
2021-01-08 05:36:33,219027804,55.942447,11.866278,0
2021-01-08 05:36:33,257136000,57.618442,9.219952,14.9
2021-01-08 05:36:34,219001559,57.592238,9.975488,0.1
2021-01-08 05:36:34,566948000,55.573035,4.606452,0.1
2021-01-08 05:36:35,219001559,57.592242,9.975488,0.1
2021-01-08 05:36:35,219027804,55.942447,11.866278,0
2021-01-08 05:36:35,257136000,57.618482,9.220053,14.8
2021-01-08 05:36:36,219001559,57.592245,9.975488,0
2021-01-08 05:36:36,566948000,55.573037,4.606453,0.1
2021-01-08 05:36:37,219027804,55.942447,11.866278,0
2021-01-08 05:36:37,257136000,57.618568,9.22025,14.8
2021-01-08 05:36:37,566948000,55.573038,4.606453,0.1
2021-01-08 05:36:38,219001559,57.592243,9.975488,0
2021-01-08 05:36:39,219001559,57.592242,9.975488,0
2021-01-08 05:36:39,219027804,55.942447,11.866278,0
2021-01-08 05:36:40,219001559,57.592242,9.975488,0
2021-01-08 05:36:40,219027804,55.942447,11.866278,0
2021-01-08 05:36:40,566948000,55.573033,4.606453,0.2
2021-01-08 05:36:41,219001559,57.592238,9.975488,0
2021-01-08 05:36:41,257136000,57.618697,9.220705,14.9
2021-01-08 05:36:42,566948000,55.573032,4.606448,0.2
2021-01-08 05:36:43,219001559,57.59224,9.975488,0
2021-01-08 05:36:43,219027804,55.94244,11.866277,0
2021-01-08 05:36:43,566948000,55.573033,4.606445,0.2
2021-01-08 05:36:44,219001559,57.59224,9.975488,0
2021-01-08 05:36:44,257136000,57.618835,9.221162,15.1
2021-01-08 05:36:44,265513270,57.058993,12.272385,0
2021-01-08 05:36:45,219001559,57.592238,9.975488,0
2021-01-08 05:36:45,219027804,55.94244,11.866277,0
2021-01-08 05:36:47,219001559,57.59224,9.975488,0
2021-01-08 05:36:47,219027804,55.94244,11.866277,0
2021-01-08 05:36:47,566948000,55.57303,4.606453,0.1
2021-01-08 05:36:48,219001559,57.592242,9.975488,0
2021-01-08 05:36:48,257136000,57.618968,9.221453,14.9
2021-01-08 05:36:48,265513270,57.058993,12.272385,0.1
2021-01-08 05:36:49,219001559,57.592242,9.975488,0
2021-01-08 05:36:49,219027804,55.94244,11.866277,0
2021-01-08 05:36:49,257136000,57.619008,9.221552,14.9
2021-01-08 05:36:51,219001559,57.592242,9.975488,0
2021-01-08 05:36:51,219027804,55.94244,11.866277,0
2021-01-08 05:36:51,257136000,57.619078,9.22176,14.8
2021-01-08 05:36:51,265513270,57.058993,12.272383,0
2021-01-08 05:36:51,566948000,55.573028,4.606438,0.2
2021-01-08 05:36:52,219001559,57.592238,9.975485,0
2021-01-08 05:36:53,219001559,57.592238,9.975482,0.1
2021-01-08 05:36:53,219027804,55.94244,11.866273,0
2021-01-08 05:36:53,257136000,57.619148,9.221968,14.7
2021-01-08 05:36:54,219001559,57.59224,9.975482,0
2021-01-08 05:36:54,265513270,57.058993,12.272385,0.1
2021-01-08 05:36:54,566948000,55.573027,4.606445,0.2
2021-01-08 05:36:55,219027804,55.94244,11.866273,0
2021-01-08 05:36:56,219001559,57.592238,9.975482,0
2021-01-08 05:36:56,257136000,57.619253,9.222293,14.7
2021-01-08 05:36:57,219001559,57.592242,9.975483,0
2021-01-08 05:36:57,219027804,55.94244,11.866277,0
2021-01-08 05:36:58,219001559,57.592242,9.975485,0
2021-01-08 05:36:58,219027804,55.94244,11.866277,0
2021-01-08 05:36:58,566948000,55.573025,4.606438,0.2
2021-01-08 05:36:59,257136000,57.61935,9.222632,14.9
2021-01-08 05:36:59,566948000,55.573023,4.606435,0.1
2021-01-08 05:37:00,219001559,57.592242,9.975482,0
2021-01-08 05:37:00,219027804,55.94244,11.866277,0
2021-01-08 05:37:00,265513270,57.058993,12.272385,0.1
2021-01-08 05:37:01,219001559,57.592242,9.975482,0
2021-01-08 05:37:01,257136000,57.619427,9.22284,14.9
2021-01-08 05:37:02,219001559,57.592242,9.975482,0
2021-01-08 05:37:03,219027804,55.94244,11.866277,0
2021-01-08 05:37:03,566948000,55.573023,4.606437,0.1
2021-01-08 05:37:04,219001559,57.592242,9.975482,0
2021-01-08 05:37:04,265513270,57.058993,12.272383,0.2
2021-01-08 05:37:05,219001559,57.592242,9.975478,0
2021-01-08 05:37:05,219027804,55.94244,11.866277,0
2021-01-08 05:37:06,219001559,57.592238,9.975478,0
2021-01-08 05:37:06,257136000,57.61965,9.223473,14.8
2021-01-08 05:37:07,219027804,55.94244,11.866277,0
2021-01-08 05:37:07,257136000,57.61965,9.223473,14.8
2021-01-08 05:37:07,265513270,57.058993,12.272385,0
2021-01-08 05:37:07,566948000,55.573022,4.606427,0
2021-01-08 05:37:08,219001559,57.59224,9.97548,0
2021-01-08 05:37:09,219001559,57.592238,9.975478,0
2021-01-08 05:37:09,219027804,55.94244,11.866277,0
2021-01-08 05:37:10,219001559,57.592237,9.975477,0
2021-01-08 05:37:10,265513270,57.058995,12.272385,0.2
2021-01-08 05:37:10,566948000,55.573018,4.60643,0
2021-01-08 05:37:11,219001559,57.592237,9.975477,0
2021-01-08 05:37:11,219027804,55.94244,11.866277,0
2021-01-08 05:37:11,257136000,57.619788,9.22392,14.9
2021-01-08 05:37:13,219001559,57.592235,9.97547,0
2021-01-08 05:37:13,219027804,55.94244,11.866277,0
2021-01-08 05:37:13,257136000,57.619848,9.224152,14.9
2021-01-08 05:37:13,566948000,55.573017,4.606425,0
2021-01-08 05:37:14,219001559,57.592233,9.97547,0
2021-01-08 05:37:14,265513270,57.058995,12.272385,0.1
2021-01-08 05:37:15,219001559,57.592232,9.975467,0
2021-01-08 05:37:15,219027804,55.94244,11.866277,0
2021-01-08 05:37:15,257136000,57.619955,9.224478,15
2021-01-08 05:37:16,566948000,55.573015,4.606428,0.1
2021-01-08 05:37:17,219001559,57.592233,9.975465,0
2021-01-08 05:37:17,219027804,55.94244,11.866277,0
2021-01-08 05:37:17,257136000,57.620042,9.224673,14.9
2021-01-08 05:37:19,219001559,57.59223,9.975463,0
2021-01-08 05:37:19,219027804,55.94244,11.866277,0
2021-01-08 05:37:19,257136000,57.620083,9.224768,14.8
2021-01-08 05:37:20,219001559,57.59223,9.975462,0
2021-01-08 05:37:21,219027804,55.94244,11.866273,0
2021-01-08 05:37:21,265513270,57.058995,12.272385,0.1
2021-01-08 05:37:21,566948000,55.573013,4.606422,0
2021-01-08 05:37:22,219001559,57.592227,9.97546,0
2021-01-08 05:37:23,219001559,57.592227,9.97546,0
2021-01-08 05:37:23,219027804,55.94244,11.866273,0
2021-01-08 05:37:23,257136000,57.620263,9.225318,14.8
2021-01-08 05:37:23,566948000,55.573012,4.606422,0
2021-01-08 05:37:24,219001559,57.592225,9.975458,0
2021-01-08 05:37:24,265513270,57.058995,12.272385,0.2
2021-01-08 05:37:25,219027804,55.94244,11.866273,0
2021-01-08 05:37:25,257136000,57.620302,9.225425,14.8
2021-01-08 05:37:26,219001559,57.592227,9.975458,0
2021-01-08 05:37:26,265513270,57.058995,12.272385,0.1
2021-01-08 05:37:26,566948000,55.573012,4.606422,0.1
2021-01-08 05:37:27,219001559,57.592223,9.975453,0
2021-01-08 05:37:27,219027804,55.94244,11.866273,0
2021-01-08 05:37:28,219001559,57.592222,9.975452,0
2021-01-08 05:37:28,219027804,55.94244,11.866273,0
2021-01-08 05:37:30,219001559,57.592223,9.975452,0
2021-01-08 05:37:30,265513270,57.058997,12.272387,0.2
2021-01-08 05:37:31,219001559,57.592223,9.975452,0.1
2021-01-08 05:37:32,219001559,57.592223,9.975452,0.1
2021-01-08 05:37:33,219027804,55.94244,11.866273,0
2021-01-08 05:37:34,219001559,57.592223,9.975452,0.1
2021-01-08 05:37:34,265513270,57.058998,12.272388,0.1
2021-01-08 05:37:35,219001559,57.592223,9.975452,0.1
2021-01-08 05:37:35,219027804,55.94244,11.866273,0
2021-01-08 05:37:36,219001559,57.592223,9.975453,0.1
2021-01-08 05:37:37,219001559,57.592223,9.975452,0.1
2021-01-08 05:37:37,219027804,55.94244,11.866273,0
2021-01-08 05:37:38,566948000,55.573008,4.606407,0
2021-01-08 05:37:39,219001559,57.592223,9.975455,0.1
2021-01-08 05:37:39,219027804,55.94244,11.866277,0
2021-01-08 05:37:39,257136000,57.620812,9.226935,14.8
2021-01-08 05:37:40,219001559,57.592223,9.975453,0.1
2021-01-08 05:37:40,219027804,55.94244,11.866277,0
2021-01-08 05:37:40,257136000,57.620848,9.227043,14.8
2021-01-08 05:37:41,219001559,57.592227,9.975458,0
2021-01-08 05:37:41,257136000,57.620883,9.22715,14.8
2021-01-08 05:37:41,265513270,57.059,12.272388,0.1
2021-01-08 05:37:41,566948000,55.573008,4.606408,0
2021-01-08 05:37:43,219001559,57.592225,9.975458,0
2021-01-08 05:37:43,219027804,55.94244,11.866278,0
2021-01-08 05:37:43,566948000,55.573008,4.606405,0.1
2021-01-08 05:37:44,219001559,57.592227,9.975458,0
2021-01-08 05:37:45,219001559,57.592223,9.975458,0.1
2021-01-08 05:37:47,219027804,55.94244,11.866278,0
2021-01-08 05:37:47,566948000,55.573007,4.606402,0
2021-01-08 05:37:48,219001559,57.592223,9.975458,0.1
2021-01-08 05:37:48,257136000,57.621183,9.228015,15
2021-01-08 05:37:48,265513270,57.059002,12.272388,0.1
2021-01-08 05:37:49,219001559,57.592227,9.975458,0.1
2021-01-08 05:37:49,219027804,55.94244,11.866278,0
2021-01-08 05:37:49,566948000,55.573008,4.606398,0
2021-01-08 05:37:50,219001559,57.592225,9.975458,0.1
2021-01-08 05:37:50,566948000,55.573008,4.606398,0
2021-01-08 05:37:51,257136000,57.621258,9.228225,15
2021-01-08 05:37:52,219001559,57.592227,9.975458,0.1
2021-01-08 05:37:53,219001559,57.592225,9.975458,0.1
2021-01-08 05:37:53,219027804,55.94244,11.866278,0
2021-01-08 05:37:53,257136000,57.621367,9.228547,14.9
2021-01-08 05:37:53,566948000,55.573005,4.606397,0.1
2021-01-08 05:37:54,219001559,57.592225,9.975458,0.1
2021-01-08 05:37:54,265513270,57.059,12.272387,0.1
2021-01-08 05:37:54,566948000,55.573005,4.606397,0.1
2021-01-08 05:37:55,219027804,55.94244,11.86628,0
2021-01-08 05:37:55,257136000,57.621442,9.228757,14.8
2021-01-08 05:37:56,257136000,57.62148,9.228862,14.8
2021-01-08 05:37:57,219001559,57.592227,9.975462,0.1
2021-01-08 05:37:57,219027804,55.94244,11.86628,0
2021-01-08 05:37:58,219001559,57.59223,9.975463,0.1
2021-01-08 05:37:58,265513270,57.058998,12.272388,0
2021-01-08 05:37:58,566948000,55.573007,4.60639,0.1
2021-01-08 05:37:59,219001559,57.59223,9.975462,0.1
2021-01-08 05:37:59,219027804,55.94244,11.86628,0
2021-01-08 05:37:59,257136000,57.621555,9.229078,14.9
2021-01-08 05:38:00,219027804,55.94244,11.86628,0
2021-01-08 05:38:01,219001559,57.59223,9.975463,0.1
2021-01-08 05:38:01,257136000,57.621625,9.229302,15
2021-01-08 05:38:01,566948000,55.573003,4.606387,0.1
2021-01-08 05:38:02,219001559,57.59223,9.975467,0.1
2021-01-08 05:38:02,219027804,55.94244,11.86628,0
2021-01-08 05:38:02,257136000,57.621697,9.229527,15
2021-01-08 05:38:03,219001559,57.59223,9.975468,0.1
2021-01-08 05:38:03,257136000,57.621737,9.229638,15.1
2021-01-08 05:38:03,566948000,55.573003,4.60638,0.1
2021-01-08 05:38:04,265513270,57.058997,12.272387,0.2
2021-01-08 05:38:04,566948000,55.573005,4.606375,0.1
2021-01-08 05:38:05,219001559,57.592233,9.97547,0.1
2021-01-08 05:38:05,219027804,55.94244,11.86628,0
2021-01-08 05:38:05,257136000,57.621817,9.22985,15.1
2021-01-08 05:38:07,219001559,57.592233,9.975473,0.1
2021-01-08 05:38:07,219027804,55.942447,11.86628,0
2021-01-08 05:38:07,257136000,57.621857,9.229953,15
2021-01-08 05:38:07,566948000,55.573002,4.60638,0.1
2021-01-08 05:38:08,219027804,55.942447,11.86628,0
2021-01-08 05:38:09,219001559,57.592235,9.975475,0
2021-01-08 05:38:10,219001559,57.592235,9.975475,0
2021-01-08 05:38:11,219001559,57.592235,9.975477,0
2021-01-08 05:38:11,219027804,55.942447,11.866282,0
2021-01-08 05:38:11,257136000,57.622032,9.230495,14.9
2021-01-08 05:38:11,566948000,55.573002,4.606365,0.1
2021-01-08 05:38:13,219001559,57.592237,9.975477,0
2021-01-08 05:38:13,219027804,55.942447,11.866283,0
2021-01-08 05:38:13,257136000,57.622097,9.230722,14.9
2021-01-08 05:38:13,265513270,57.058997,12.272387,0.2
2021-01-08 05:38:13,566948000,55.573002,4.606363,0.1
2021-01-08 05:38:14,219001559,57.592237,9.975477,0
2021-01-08 05:38:14,265513270,57.058995,12.272387,0.2
2021-01-08 05:38:15,219001559,57.592237,9.97548,0
2021-01-08 05:38:15,219027804,55.942447,11.866283,0
2021-01-08 05:38:16,219001559,57.592237,9.975478,0
2021-01-08 05:38:17,219027804,55.942447,11.866283,0
2021-01-08 05:38:17,257136000,57.622205,9.231048,15
2021-01-08 05:38:17,566948000,55.572995,4.60636,0.2
2021-01-08 05:38:18,219001559,57.592237,9.975477,0
2021-01-08 05:38:18,566948000,55.572997,4.606353,0.2
2021-01-08 05:38:19,219001559,57.592237,9.975477,0
2021-01-08 05:38:19,219027804,55.942447,11.866283,0
2021-01-08 05:38:19,257136000,57.622287,9.231248,15
2021-01-08 05:38:20,219001559,57.592237,9.975477,0
2021-01-08 05:38:21,219027804,55.942447,11.866287,0
2021-01-08 05:38:21,257136000,57.622365,9.231457,15
2021-01-08 05:38:21,265513270,57.058993,12.272385,0.1
2021-01-08 05:38:21,566948000,55.572993,4.606353,0.1
2021-01-08 05:38:22,219001559,57.592237,9.975482,0
2021-01-08 05:38:23,219001559,57.592237,9.975485,0
2021-01-08 05:38:23,219027804,55.942447,11.866287,0
2021-01-08 05:38:23,257136000,57.622438,9.231672,14.9
2021-01-08 05:38:23,566948000,55.57299,4.606355,0.2
2021-01-08 05:38:24,219001559,57.592237,9.975488,0.1
2021-01-08 05:38:24,265513270,57.058993,12.272385,0.1
2021-01-08 05:38:25,219027804,55.942447,11.866287,0
2021-01-08 05:38:25,257136000,57.62251,9.231888,14.9
2021-01-08 05:38:26,219001559,57.592237,9.975492,0.1
2021-01-08 05:38:26,265513270,57.058993,12.272385,0
